-507.049987793 -0.97000002861
-411.029998779 317.170013428
-361.160003662 424.450012207
-247.369995117 461.600006104
-1.75999999046 503.720001221
369.149993896 431.230010986
603.969970703 147.729995728
523.440002441 -67.2099990845
366.220001221 -398.670013428
214.979995728 -432.570007324
-27.5400009155 -464.720001221
-140.309997559 -478.049987793
-231.029998779 -389.480010986
-388.790008545 -195.070007324
-502.480010986 -9.89000034332
